title,author,publisher,isbn,description,image,link,pub_review,detail,category_d1,category_d2,category_d3
"마더텅 고등 정치와 법 수능기출문제집 (2022 수능대비,2021)",마더텅 편집부,마더텅,9791162727317,"〈 책의 특장점 〉2022 수능대비 마더텅 수능기출문제집 정치와 법은 총 911문항을 17개의 단원으로 나누어 수록하였습니다.ㆍ 2021학년도 수능 · 모의평가, 2020년 학력평가 기출문제 전 문항 수록(140문항)ㆍ 2014~2020학년도 수능 · 모의평가, 2013~2019년 학력평가 기출문제 선별수록(714문항)ㆍ 2007~2012년 시행된 법과 사회 / 정치 수능 · 모의평가 · 학력평가 기출문제 선별수록(57문항)ㆍ 현직 교사의 감수를 통해 15 개정 교육과정에 최적화된 문항 선별  구교육과정에 해당하는 내용이 포함되어 있는 일부 문항은 문제를 변형하여 수록!ㆍ 수능에 꼭 나오는 단원별, 소주제별 필수 개념 및 암기사항 정리  정치와 법 개념을 쉽게 외울 수 있는 암기팁 수록!ㆍ 단원별, 소주제별 기출문제 수록으로 취약 단원 · 소주제 파악하여 집중 학습 가능!ㆍ 정치와 법 수능 만점을 위한 특급 부록 2종 수록  정치와 법 핵심 법 조문 분석 특강 / 수능 완전 정복을 위한 기출 OX 378제ㆍ 대한민국 최초! 전 문항, 모든 선지에 100% 첨삭해설, 풀이해설 수록  정답 근거뿐만 아니라 오답 근거까지 철저한 분석!ㆍ 2019~2021학년도 3개년 수능 · 모의평가 9회분 연도별 추가 수록  회차별 출제 경향 분석 및 등급컷 제공",https://bookthumb-phinf.pstatic.net/cover/176/899/17689972.jpg,http://book.naver.com/bookdb/book_detail.php?bid=17689972,"2022 수능대비 마더텅 수능기출문제집 정치와 법은 총 911문항을 17개의 단원으로 나누어 수록하였습니다.- 2021학년도 수능 · 모의평가, 2020년 학력평가 기출문제 전 문항 수록(140문항)- 2014~2020학년도 수능 · 모의평가, 2013~2019년 학력평가 기출문제 선별수록(714문항)- 2007~2012년 시행된 법과 사회 / 정치 수능 · 모의평가 · 학력평가 기출문제 선별수록(57문항)- 현직 교사의 감수를 통해 15 개정 교육과정에 최적화된 문항 선별  구교육과정에 해당하는 내용이 포함되어 있는 일부 문항은 문제를 변형하여 수록!- 수능에 꼭 나오는 단원별, 소주제별 필수 개념 및 암기사항 정리  정치와 법 개념을 쉽게 외울 수 있는 암기팁 수록!- 단원별, 소주제별 기출문제 수록으로 취약 단원 · 소주제 파악하여 집중 학습 가능!- 정치와 법 수능 만점을 위한 특급 부록 2종 수록  정치와 법 핵심 법 조문 분석 특강 / 수능 완전 정복을 위한 기출 OX 378제- 대한민국 최초! 전 문항, 모든 선지에 100% 첨삭해설, 풀이해설 수록  정답 근거뿐만 아니라 오답 근거까지 철저한 분석!- 2019~2021학년도 3개년 수능 · 모의평가 9회분 연도별 추가 수록  회차별 출제 경향 분석 및 등급컷 제공",,학습/참고서,고등학교,수능문제집
초등영문법 3800제 1,마더텅편집부,마더텅,9791162723210,"12년 연속 1위, 362만부 돌파!중학영문법 최강 1등 교재, 중학영문법 3800제의 초등영어 시리즈! 1. 영문법의 기초를 확실히 마스터하는 3단계 구성 - STEP 1 문법설명+간단확인테스트 - STEP 2 PRACTICE 연습문제 - STEP 3 LET'S PRACTICE MORE! 추가 연습문제 2. 한 번 배운 문법을 제대로 익힐 수 있도록 반복 연습하게 하는 풍부한 문제 수 3. 중학교 시험에 대비할 수 있도록 다양한 서술형 문제 제공 4. 2015 개정교과서 교육부 지정 필수 초등 500단어, 중학 750단어 완전 수록 5. 문제 이해를 돕는 다양한 사진 자료 제공 6. 원어민 음성으로 녹음한 단어, 문장 MP3 무료 제공 7. 배운 내용을 다시 복습할 수 있는 단어쓰기 연습장, 받아쓰기 시험지, 단어암기 시험지 무료 제공 8. 종합평가를 위한 실전테스트 2회분 수록",https://bookthumb-phinf.pstatic.net/cover/147/914/14791412.jpg,http://book.naver.com/bookdb/book_detail.php?bid=14791412,"12년 연속 1위, 362만부 돌파! 중학영문법 최강 1등 교재, 중학영문법 3800제의 초등영어 시리즈! 1. 영문법의 기초를 확실히 마스터하는 3단계 구성 - Step 1 문법설명+간단확인테스트 - Step 2 Practice 연습문제 - Step 3 Let's Practice More! 추가 연습문제 2. 한 번 배운 문법을 제대로 익힐 수 있도록 반복 연습하게 하는 풍부한 문제 수 3. 중학교 시험에 대비할 수 있도록 다양한 서술형 문제 제공 4. 2015 개정교과서 교육부 지정 필수 초등 500단어, 중학 750단어 완전 수록 5. 문제 이해를 돕는 다양한 사진 자료 제공 6. 원어민 음성으로 녹음한 단어, 문장 MP3 무료 제공 7. 배운 내용을 다시 복습할 수 있는 단어쓰기 연습장, 받아쓰기 시험지, 단어암기 시험지 무료 제공 8. 종합평가를 위한 실전테스트 2회분 수록",,,,
"마더텅 수능기출문제집 한국사 (2023 수능대비,2022)",마더텅 편집부,마더텅,9791162729496,"2023 수능대비 마더텅 수능기출문제집 한국사는 총 770문항을 4개의 단원으로 나누어 수록하였습니다.ㆍ 2016~2021 시행 수능 · 모의평가 · 학력평가, 기출문제 중 수능 필수 한국사 2022 적용 교육과정에 맞는 우수 문항 선별수록ㆍ 현직 교사의 감수를 통해 15개정 교육과정에 최적화된 문항 선별ㆍ 개념 설명 + 선별 문항 문제 풀이 동영상 무료 강의ㆍ 수능에 꼭 나오는 단원별, 소주제별 필수 개념 및 암기사항 정리  한국사 개념을 쉽게 외울 수 있는 암기팁 수록!ㆍ 단원별, 소주제별 기출문제 수록으로 취약 단원 · 소주제 파악하여 집중 학습 가능!ㆍ 대한민국 최초! 전 문항, 모든 선지에 100% 첨삭해설, 풀이해설 수록  정답 근거뿐만 아니라 오답 근거까지 철저한 분석!ㆍ 2020~2022학년도 3개년 수능 · 모의평가 9회분 연도별 및 회차별 등급컷 수록",https://bookthumb-phinf.pstatic.net/cover/213/563/21356320.jpg,http://book.naver.com/bookdb/book_detail.php?bid=21356320,"2023 수능대비 마더텅 수능기출문제집 한국사는 총 770문항을 4개의 단원으로 나누어 수록하였습니다.ㆍ 2016~2021 시행 수능 · 모의평가 · 학력평가, 기출문제 중 수능 필수 한국사 2022 적용 교육과정에 맞는 우수 문항 선별수록ㆍ 현직 교사의 감수를 통해 15개정 교육과정에 최적화된 문항 선별ㆍ 개념 설명 + 선별 문항 문제 풀이 동영상 무료 강의ㆍ 수능에 꼭 나오는 단원별, 소주제별 필수 개념 및 암기사항 정리  한국사 개념을 쉽게 외울 수 있는 암기팁 수록!ㆍ 단원별, 소주제별 기출문제 수록으로 취약 단원 · 소주제 파악하여 집중 학습 가능!ㆍ 대한민국 최초! 전 문항, 모든 선지에 100% 첨삭해설, 풀이해설 수록  정답 근거뿐만 아니라 오답 근거까지 철저한 분석!ㆍ 2020~2022학년도 3개년 수능 · 모의평가 9회분 연도별 및 회차별 등급컷 수록",,학습/참고서,고등학교,수능문제집
초등영문법 777 2 (나의 첫 문법 파트너),마더텅 편집부,마더텅,9791162723111,"초등 영어 교과서, 학교 시험 완벽 분석 반영 초등 영문법 문제집● 2018년부터 적용되는 개정 교과서의 단어와 표현 완벽 반영● 문법 개념을 귀여운 삽화와 함께 아이들 눈높이에서 쉽게 설명● 실제로 사용할 수 있는 일상회화에 유용한 문장으로 연습문제 구성● 다양한 유형의 풍부한 연습문제로 문법을 확실하게 익힘● 수행평가, 진단평가, 교내 학력 평가 완벽대비● 단어 듣고 따라쓰기 연습장 무료 제공● 원어민 녹음 MP3 파일 무료 제공",https://bookthumb-phinf.pstatic.net/cover/147/423/14742367.jpg,http://book.naver.com/bookdb/book_detail.php?bid=14742367,,,,,
뿌리깊은 중학국어 독해력 2단계 (하루 30분! 중학 국어 독해로 수능 국어를 준비하는),마더텅 편집부,마더텅,9791162726242,"〈책의 특장점〉★ 독서+문학+어휘 학습을 한 권으로 완성★ 최신 경향을 반영한 수능 신유형 문제 수록★ LEET형, PSAT형, 고난도 유형 등 다양한 문제 유형 수록★ 수능 문학 갈래를 총망라한 다양한 작품 수록★ 교과서 안팎의 다양한 글감 수록★ 공부할 내용을 미리 파악하고 학습 계획을 세울 수 있는 주간 학습 계획표 수록 ★ 학습 결과를 기록하여 성취감을 높일 수 있는 자기 평가 스티커 수록★ 한 주 동안 배운 주제와 관련된 다양한 읽을거리 수록 ★ 주요 어휘 복습용 십자말풀이 수록★ 내신 시험 대비 중등 필수 한자 성어 수록",https://bookthumb-phinf.pstatic.net/cover/166/256/16625676.jpg,http://book.naver.com/bookdb/book_detail.php?bid=16625676,"[책의 특장점]★ 독서+문학+어휘 학습을 한 권으로 완성★ 최신 경향을 반영한 수능 신유형 문제 수록★ LEET형, PSAT형, 고난도 유형 등 다양한 문제 유형 수록★ 수능 문학 갈래를 총망라한 다양한 작품 수록★ 교과서 안팎의 다양한 글감 수록★ 공부할 내용을 미리 파악하고 학습 계획을 세울 수 있는 주간 학습 계획표 수록 ★ 학습 결과를 기록하여 성취감을 높일 수 있는 자기 평가 스티커 수록★ 한 주 동안 배운 주제와 관련된 다양한 읽을거리 수록 ★ 주요 어휘 복습용 십자말풀이 수록★ 내신 시험 대비 중등 필수 한자 성어 수록책임편집: 임경진집필: 박동훈, 김동희, 김유민, 손소민, 박소예, 박서연, 전나영, 박상우, 강세훈, 위윤서, 김주원, 한승옥해설집필: 박려정, 도순미, 정지영교정: 안예지, 나예영, 신효진",,학습/참고서,중학교,중2 문제집
"MP3 고교영어듣기 24회 모의고사 2학년 (2021,100% 실전대비,조금 더 어려워진)",마더텅 편집부,마더텅,9791162726389,"전국 16개 시.도 교육청 공동 주관 고교영어듣기 능력 평가 및 서울시 고교영어듣기 문제를 반영한 고교 내신 영어듣기 모의고사 문제집이다. 최신 기출문제 유형을 재현하여 총 24회, 480문제를 실었고, 수능 듣기에 나오는 모든 유형을 대비할 수 있으며, 만점을 위한 고난도 문제를 수록하였다. 영국 성우 녹음이 포함되어 미국식, 영국식 영어 발음을 동시에 학습할 수 있다. 실제 시험과 동일한 속도, 1.1배, 1.25배, 1.5배 빠른 속도의 4가지 MP3 파일을 제공한다. 보다 친절하고 상세해진 정답 및 해설을 제공하며, 한 학년 높은 수준의 고난도 1회분(24회)을 수록하였다.",https://bookthumb-phinf.pstatic.net/cover/175/237/17523761.jpg,http://book.naver.com/bookdb/book_detail.php?bid=17523761,"〈 책의 특장점 〉듣기부문 최강교재!!교보문고, Yes 24 고교 영어듣기 부문 판매 1위 (EBS 제외)전국 16개 시·도 교육청 주관 영어듣기능력평가 기출문제 전격 반영!1. 전국 16개 시·도 교육청 공동 주관 고교영어듣기 능력 평가 완벽 반영, 서울시 고교영어듣기 문제 반영2. 국내 최초, 최고의 고교 내신 영어듣기 모의고사 문제집3. 최신 기출문제 유형 완벽 재현! 총 24회, 480문제로 고교 내신 영어 완벽 대비!4. 수능 듣기에 나오는 모든 유형 대비 가능, 만점을 위한 고난도 문제 수록!5. 영국 성우 녹음이 포함되어 미국식, 영국식 영어 발음을 동시에 학습6. 실제 시험과 동일한 속도, 1.1배, 1.25배, 1.5배 빠른 속도의 4가지 MP3 파일 제공!7. 회별 QR코드를 통해 스마트 기기로 빠르고 편리한 음원 재생 가능8. 보다 친절하고 상세해진 정답 및 해설(문제별 영어 듣기대본 & LISTENING ADVICE 추가제공)9. 받아쓰기(Dictation)로 복습 완성! 영어듣기 실력 Up!10. 한 학년 높은 수준의 고난도 1회분(24회) 수록11. 무료제공  ① 회별 MP3 (실제시험속도) ② 회별 빠른 녹음 MP3 (1.1배, 1.25배, 1.5배속)③ 문제별 MP3 ④ 단어 MP3 ⑤ 단어장 및 단어 테스트 ⑥ 듣기 관련 표현 연습문제",,학습/참고서,,
뿌리깊은 초등국어 독해력 시작단계 (에비 초등 7세~초등 1학년 대상),마더텅 편집부,마더텅,9791162722749,"2018년 출간되자마자 많은 사랑을 받았던 뿌리깊은 초등국어 독해력 시리즈! 이번에 새롭게 출간된 <뿌리깊은 초등국어 독해력 시작단계>는 독해에 첫 걸음을 떼는 7세 예비 초등학생들을 위한 책입니다.  배경지식에 도움이 되는 설명문, 실생활에서 자주 접하는 실용문, 앞으로 쓰게 될 편지나 독후감, 유명한 작가들의 동요와 동시, 재미와 감동에 교훈까지 주는 이야기들까지! 짧지만 유익하고 다양한 지문 40개와 각 지문마다 실린 3개의 문제를 통해 독해력과 문제 해결력을 키울 수 있습니다.   또한 공부를 마칠 때마다 붙임딱지를 통해 동기부여와 성취감을 주는 ‘독해력 나무 기르기’까지! <뿌리깊은 초등국어 독해력 시작단계>를 통해 아이의 실력이 하루가 다르게 성장하는 모습을 지켜보세요!",https://bookthumb-phinf.pstatic.net/cover/144/426/14442628.jpg,http://book.naver.com/bookdb/book_detail.php?bid=14442628,,,학습/참고서,초등학교,
고교영문법 3300제,마더텅 편집부,마더텅,9791162723074,고교영문법 3300제의 학습단계STEP1 내신·수능대비를 위한 고교필수영문법을 알기 쉽게 설명  STEP2 충분한 연습문제 풀이를 통해 문법 내용을 체계적으로 습득  STEP3 고교 내신기출 변형문제+수능·학력평가·모의평가 기출문제 풀이로 실전 연습무료제공: 서술형 대비 WRITING 워크북 - 필수 문장전환 20패턴으로 서술형?영작 문제 완벽 대비해석자료 - WWW.TOPTUTOR.CO.KR에서 다운로드,https://bookthumb-phinf.pstatic.net/cover/146/022/14602254.jpg,http://book.naver.com/bookdb/book_detail.php?bid=14602254,,,학습/참고서,고등학교,수능문제집
"마더텅 고등 국어 독서 수능기출문제집 (2022 수능대비,2021)",마더텅 편집부,마더텅,9791162727126,"[특장점]누적 판매 589만 부, 2020년 한 해 동안 79만 부가 판매된 베스트셀러 기출문제집!첨삭 해설 대폭 강화! 최다 문항 수록! 체계적인 영역별 구성!- 대한민국 최초! 전 지문, 모든 선지에 100% 첨삭 해설 수록- 총 727문항, 2022학년도 예시문항 + 2010~2021학년도 12개년 수능·모의평가 기출문제 전 문항 + 2008~2009학년도 2개년 수능·모의평가 기출문제 선별 수록- 전 문항 모든 선지의 정·오답 풀이에 명확한 지문 근거 제시- 지문 이해를 돕는 풍부한 시각 자료 제시- 각 지문별 문제 풀이 시간 제시, 실제 시험 시간 관리에 완벽 대비",https://bookthumb-phinf.pstatic.net/cover/176/898/17689873.jpg,http://book.naver.com/bookdb/book_detail.php?bid=17689873,"〈지문 해설의 특징〉* 해설에 지문과 문제가 그대로 나오는 첨삭 해설 방식- 해설편에 지문과 문제, 선지를 그대로 제시하고 해설이 필요한 부분에 직접 첨삭하여 편리한 학습 가능* 지문 문장 번호, 문단 번호 표기- 문제풀이 시 지문 내 근거를 찾아보기 쉽도록 지문 전체 내용을 기호화* 지문 내용을 한눈에 요약·정리하는 지문 구조도- 지문의 핵심 내용을 구조화·시각화하여 체계적으로 정리* 지문의 이해를 돕는 풍부한 시각 자료- 지문만으로는 이해가 어려운 과학·기술·예술 영역의 경우, 자세한 그림과 다양한 사진 자료 제시* 지문 속 어휘·어구 풀이- 지문에 등장하는 어려운 어휘나 구절을 쉽게 풀이하여 제시〈문항 및 선지 해설의 특징〉* 유형별 문항 분류- 14개년 전체 기출 문제를 분석해 유형별로 분류 세분화* 첨삭 해설- 자료를 해석해 정답을 도출해야 하는 문항의 해당 보기 자료에 핵심 내용을 첨삭- 각 선지가 왜 정답이고, 왜 오답인지를 명확히 확인할 수 있도록 선지별 첨삭 해설 추가* 문제 유형, 원문항 번호, 정답률 명시- 문항 유형을 분류, 명시하여 각 유형별 출제 방식과 문항 풀이 방법을 익힐 수 있도록 구성- 문제를 잘못 읽어 틀리는 일이 없도록 발문 조건(적절한 것 고르기/적절하지 않은 것 고르기)을 한 번 더 확인하는 훈련- 정답률로 문항 난이도 확인 가능, 응답률 10% 이상의 매력적 오답 표기* 근거, 풀이의 단계적 제시- 각 선지별 지문 내 근거를 명시, 근거를 바탕으로 풀이 과정 제시- 체계적인 근거 찾기 연습을 통해 실전 문제풀이에 대비* 완전한 학습을 위한 다양한 Tip- 지문을 보충 설명하는 참고 자료, 심화 자료, 시각 자료를 팁 코너에 제시* 평가원 이의 신청 답변 수록- 문항 및 정답 이의 신청에 대한 답변 내용을 해당 문항 해설 아래에 제시하여 평가원의 출제 의도를 파악할 수 있도록 구성",,학습/참고서,고등학교,수능문제집
"마더텅 수능기출 모의고사 35회 사회·문화 (2020 수능대비,2019,고등)",마더텅 편집부,마더텅,9791162722510,시험 당일 실제 상황과 동일한 환경에서 35번 반복 연습 가능하다. 실제 시험지 모양을 그대로 재현했고 수능과 똑같은 실전용 OMR 카드와 시험장 상황을 체험할 수 있는 안내 방송 MP3 제공한다.,https://bookthumb-phinf.pstatic.net/cover/143/854/14385404.jpg,http://book.naver.com/bookdb/book_detail.php?bid=14385404,"시험 당일 실제 상황과 동일한 환경에서 35번 반복 연습 가능실제 시험지 모양을 그대로 재현 / 수능과 똑같은 실전용 OMR 카드 제공 / 시험장 상황을 체험할 수 있는 안내 방송 MP3 제공신수능 기출문제로 만들 수 있는 최다 구성 35회분!5개년 수능 및 평가원 15회 + 5개년 학력평가 20회, 700문항 수록단원별로 문제를 풀고자 하는 학생, 취약한 부분의 문제를 집중적으로 풀고자 하는 학생들을 위한 단원별 문항 분류표 제공자가 진단을 위한 회별 등급컷 제공전 문항 정답률 표기",,학습/참고서,고등학교,수능문제집
초등영문법 777 3 (나의 첫 문법 파트너),마더텅 편집부,마더텅,9791162723135,"초등 영어 교과서, 학교 시험 완벽 분석 반영 초등 영문법 문제집● 2018년부터 적용되는 개정 교과서의 단어와 표현 완벽 반영● 문법 개념을 귀여운 삽화와 함께 아이들 눈높이에서 쉽게 설명● 실제로 사용할 수 있는 일상회화에 유용한 문장으로 연습문제 구성● 다양한 유형의 풍부한 연습문제로 문법을 확실하게 익힘● 수행평가, 진단평가, 교내 학력 평가 완벽대비● 단어 듣고 따라쓰기 연습장 무료 제공● 원어민 녹음 MP3 파일 무료 제공",https://bookthumb-phinf.pstatic.net/cover/147/423/14742368.jpg,http://book.naver.com/bookdb/book_detail.php?bid=14742368,,,,,
마더텅 전국연합 학력평가 기출 모의고사 3개년 12회 고1 영어 영역 (2022),마더텅 편집부,마더텅,9791162729298,"1. 2018년 11월~2021년 9월 최신 3개년 전국연합 학력평가 12회 전 문항 (540문항) 수록2. 전국연합 학력평가 및 중간·기말고사 대비를 위한 모의고사 형태의 문제집3. [특별 무료 제공] ① 각 회차별 딕테이션 테스트(총 12회)② 각 회차별 WORD BOOK 부록(WORD LIST+WORD TEST) ③ 듣기 중요 문항, 독해/어법어휘 전 문항 문제풀이 동영상 강의 무료 제공④ 실전용 OMR 카드⑤ 듣기 평가 배속 및 문항별 분할 MP34. 최신 경향을 반영한 듣기 문항 재배치로 효과적인 실전 연습 가능5. 전 문항 자세한 첨삭 해설6. 자가 진단을 위한 회별 등급컷, 문항별 정답률 표기7. 각 회별 전국연합 학력평가 특징 및 문항 분석8. 시험장 상황을 체험할 수 있는 수능 안내 방송 MP3 제공",https://bookthumb-phinf.pstatic.net/cover/213/070/21307052.jpg,http://book.naver.com/bookdb/book_detail.php?bid=21307052,"1. 2018년 11월~2021년 9월 최신 3개년 전국연합 학력평가 12회 전 문항 (540문항) 수록2. 전국연합 학력평가 및 중간·기말고사 대비를 위한 모의고사 형태의 문제집3. [특별 무료 제공] ① 각 회차별 딕테이션 테스트(총 12회)② 각 회차별 WORD BOOK 부록(WORD LIST+WORD TEST) ③ 듣기 중요 문항, 독해/어법어휘 전 문항 문제풀이 동영상 강의 무료 제공④ 실전용 OMR 카드⑤ 듣기 평가 배속 및 문항별 분할 MP34. 최신 경향을 반영한 듣기 문항 재배치로 효과적인 실전 연습 가능5. 전 문항 자세한 첨삭 해설6. 자가 진단을 위한 회별 등급컷, 문항별 정답률 표기7. 각 회별 전국연합 학력평가 특징 및 문항 분석8. 시험장 상황을 체험할 수 있는 수능 안내 방송 MP3 제공",,학습/참고서,고등학교,수능문제집
1등급 어휘력 (고교 내신 수능 국어),마더텅 편집부,마더텅,9791162723692,"<책의 특장점>★ 기존 어휘 어법 문제집과 비교를 거부하는 총 3,751개의 어휘 수록!★ 총 3,751개의 어휘를 의미와 관계에 따라 체계적·입체적으로 분류!★ 756개의 문제와 2,443개의 예문을 통해 어휘 완전 이해!★ 문제 바로 뒷장에 정답과 해설이 수록되는 과학적이고 효율적인 구성!★ 내신 국어 1등급과 수능 국어 1등급을 노리는 고등학생과 대입 수험생, 구술 면접과 논술에서 우수한 평가를 받고 싶은 수험생, 국어능력시험을 준비하는 모든 분을 위한 교재!",https://bookthumb-phinf.pstatic.net/cover/150/541/15054132.jpg,http://book.naver.com/bookdb/book_detail.php?bid=15054132,,,학습/참고서,고등학교,수능문제집
"중학영문법 3800제 1학년 (2022,새 교과서에 맞춘 12차 개정판)",마더텅 편집부,마더텅,9791162728659,"1등은 1등인 이유가 있다!2007년부터 2021년까지 15년간 총 434만부 판매!!1. 최신 개정 13종 교과서 반영2. 전국 중학교 중간, 기말고사에서 나온 문법 문제를 철저히 분석3. 단답형, 선택형, 문장완성형, 서술형 3000제+중간, 기말고사대비문제 800제4. 한 번에 한 가지 문제해결능력을 완전히 익히고 다음 단계로 넘어가는 PSS(PROBLEM SOLVING SKILL-유형별 문제해결능력) 개념 도입5. 내신만점부터 특목고 진학을 위한 문법 사항 완벽 대비6. PRACTICE 및 중간·기말고사대비문제에 대한 상세하고 친절한 해설 제공7. 필수 문법사항 암기표, 열공 진도표 제공 8. 무료제공: * 영단어·표현 암기장* 단어장 MP3 파일* 모든 영어 예문에 대한 우리말 해석자료 홈페이지 제공 9. EBS 중학프리미엄 최고 인기 교재, 본사 직강 마더텅 중학영문법 3800제 동영상 강의 제공",https://bookthumb-phinf.pstatic.net/cover/209/415/20941539.jpg,http://book.naver.com/bookdb/book_detail.php?bid=20941539,"1등은 1등인 이유가 있다!교보문고, YES24, 인터파크 영문법 부문 판매 1위! 2007년부터 2021년까지 15년간 총 434만부 판매!!1. 최신 개정 13종 교과서 반영2. 전국 중학교 중간, 기말고사에서 나온 문법 문제를 철저히 분석3. 단답형, 선택형, 문장완성형, 서술형 3000제+중간, 기말고사대비문제 800제4. 한 번에 한 가지 문제해결능력을 완전히 익히고 다음 단계로 넘어가는 PSS(Problem Solving Skill-유형별 문제해결능력) 개념 도입5. 내신만점부터 특목고 진학을 위한 문법 사항 완벽 대비6. Practice 및 중간·기말고사대비문제에 대한 상세하고 친절한 해설 제공7. 필수 문법사항 암기표, 열공 진도표 제공 8. 무료제공: * 영단어·표현 암기장* 단어장 MP3 파일* 모든 영어 예문에 대한 우리말 해석자료 홈페이지 제공 9. EBS 중학프리미엄 최고 인기 교재, 본사 직강 마더텅 중학영문법 3800제 동영상 강의 제공",,학습/참고서,,
"중학영문법 3800제 2학년 (2022,새 교과서에 맞춘 12차 개정판)",마더텅 편집부,마더텅,9791162728673,"1등은 1등인 이유가 있다!2007년부터 2021년까지 15년간 총 434만부 판매!!1. 최신 개정 13종 교과서 반영2. 전국 중학교 중간, 기말고사에서 나온 문법 문제를 철저히 분석3. 단답형, 선택형, 문장완성형, 서술형 3000제+중간, 기말고사대비문제 800제4. 한 번에 한 가지 문제해결능력을 완전히 익히고 다음 단계로 넘어가는 PSS(PROBLEM SOLVING SKILL-유형별 문제해결능력) 개념 도입5. 내신만점부터 특목고 진학을 위한 문법 사항 완벽 대비6. PRACTICE 및 중간·기말고사대비문제에 대한 상세하고 친절한 해설 제공7. 필수 문법사항 암기표, 열공 진도표 제공 8. 무료제공: * 영단어·표현 암기장* 단어장 MP3 파일* 모든 영어 예문에 대한 우리말 해석자료 홈페이지 제공 9. EBS 중학프리미엄 최고 인기 교재, 본사 직강 마더텅 중학영문법 3800제 동영상 강의 제공",https://bookthumb-phinf.pstatic.net/cover/209/415/20941552.jpg,http://book.naver.com/bookdb/book_detail.php?bid=20941552,"1등은 1등인 이유가 있다!교보문고, YES24, 인터파크 영문법 부문 판매 1위! 2007년부터 2021년까지 15년간 총 434만부 판매!!1. 최신 개정 13종 교과서 반영2. 전국 중학교 중간, 기말고사에서 나온 문법 문제를 철저히 분석3. 단답형, 선택형, 문장완성형, 서술형 3000제+중간, 기말고사대비문제 800제4. 한 번에 한 가지 문제해결능력을 완전히 익히고 다음 단계로 넘어가는 PSS(Problem Solving Skill-유형별 문제해결능력) 개념 도입5. 내신만점부터 특목고 진학을 위한 문법 사항 완벽 대비6. Practice 및 중간·기말고사대비문제에 대한 상세하고 친절한 해설 제공7. 필수 문법사항 암기표, 열공 진도표 제공 8. 무료제공: * 영단어·표현 암기장* 단어장 MP3 파일* 모든 영어 예문에 대한 우리말 해석자료 홈페이지 제공 9. EBS 중학프리미엄 최고 인기 교재, 본사 직강 마더텅 중학영문법 3800제 동영상 강의 제공",,학습/참고서,,
"마더텅 수능기출문제집 국어 독서 (2022,2023 대비)",마더텅 편집부,마더텅,9791162729380,〈책의 특장점〉* 총 697문항 수록  - 2013~2022학년도 최신 10개년 수능·모의평가 기출문제 전 문항   - 2022학년도 수능 평가원 예시문항   - 2009~2012학년도 4개년 수능·모의평가 기출문제 고난도 문항* 전 문항 모든 선지의 정·오답 풀이에 명확한 지문 근거 제시* 각 지문별 문제 풀이 시간 제시하여 실제 시험 시간 관리에 완벽 대비,https://bookthumb-phinf.pstatic.net/cover/213/564/21356497.jpg,http://book.naver.com/bookdb/book_detail.php?bid=21356497,"〈지문 해설의 특징〉* 해설에 지문과 문제가 그대로 나오는 첨삭 해설 방식- 해설편에 지문과 문제, 선지를 그대로 제시하고 해설이 필요한 부분에 직접 첨삭하여 편리한 학습 가능* 지문 문장 번호, 문단 번호 표기- 문제풀이 시 지문 내 근거를 찾아보기 쉽도록 지문 전체 내용을 기호화* 지문 내용을 한눈에 요약·정리하는 지문 구조도- 지문의 핵심 내용을 구조화·시각화하여 체계적으로 정리* 지문의 이해를 돕는 풍부한 시각 자료- 지문만으로는 이해가 어려운 과학·기술·예술 영역의 경우, 자세한 그림과 다양한 사진 자료 제시* 지문 속 어휘·어구 풀이- 지문에 등장하는 어려운 어휘나 구절을 쉽게 풀이하여 제시〈문항 및 선지 해설의 특징〉* 유형별 문항 분류- 14개년 전체 기출 문제를 분석해 유형별로 분류 세분화* 첨삭 해설- 자료를 해석해 정답을 도출해야 하는 문항의 해당 보기 자료에 핵심 내용을 첨삭- 각 선지가 왜 정답이고, 왜 오답인지를 명확히 확인할 수 있도록 선지별 첨삭 해설 추가* 문제 유형, 원문항 번호, 정답률 명시- 문항 유형을 분류, 명시하여 각 유형별 출제 방식과 문항 풀이 방법을 익힐 수 있도록 구성- 문제를 잘못 읽어 틀리는 일이 없도록 발문 조건(적절한 것 고르기/적절하지 않은 것 고르기)을 한 번 더 확인하는 훈련- 정답률로 문항 난이도 확인 가능, 응답률 10% 이상의 매력적 오답 표기* 근거, 풀이의 단계적 제시- 각 선지별 지문 내 근거를 명시, 근거를 바탕으로 풀이 과정 제시- 체계적인 근거 찾기 연습을 통해 실전 문제풀이에 대비* 완전한 학습을 위한 다양한 Tip- 지문을 보충 설명하는 참고 자료, 심화 자료, 시각 자료를 팁 코너에 제시* 평가원 이의 신청 답변 수록- 문항 및 정답 이의 신청에 대한 답변 내용을 해당 문항 해설 아래에 제시하여 평가원의 출제 의도를 파악할 수 있도록 구성",,학습/참고서,고등학교,수능문제집
